product_category,sub_category,brand,discount_percent,product_rating,review_count,fragile_item,warranty_available,product_return_rate,category_return_rate,brand_return_rate,defect_rate,seller_rating,seller_return_rate,fulfillment_type,payment_method,quantity,shipping_distance_km,delayed_delivery,wishlist_before_purchase,product_page_views,returned,total_support_contacts,log_price
Fashion,Accessories,Brand_17,33.0,3.6,71.0,0,0,0.164,0.122,0.175,0.038,4.4,0.068,Marketplace Fulfilled,COD,2,911.0,0,1,5,0,1,7.952059206196902
Fashion,Kids,Brand_5,44.4,4.0,67.0,1,0,0.068,0.101,0.01,0.101,4.6,0.162,Marketplace Fulfilled,COD,4,50.0,0,0,10,0,1,6.309045169905626
Electronics,Laptops,Brand_10,63.9,3.5,95.0,1,1,0.088,0.1,0.12,0.044,4.1,0.065,Marketplace Fulfilled,COD,2,92.1,0,1,18,1,3,6.522945375799006
Toys,Action Figures,Brand_12,64.0,4.6,90.0,0,0,0.115,0.135,0.186,0.085,5.0,0.237,Marketplace Fulfilled,UPI,3,785.9,0,1,18,0,0,6.635119442068922
Books,Fiction,Brand_18,34.4,3.7,79.0,0,0,0.038,0.148,0.064,0.112,4.4,0.175,Marketplace Fulfilled,Wallet,5,808.0,0,0,7,0,2,6.112154464797083
Beauty,Haircare,Brand_7,38.1,3.5,47.0,0,1,0.127,0.113,0.112,0.066,4.1,0.049,Marketplace Fulfilled,UPI,3,146.8,0,0,19,0,1,5.755235756245117
Books,Academic,Brand_30,46.8,3.9,92.0,0,0,0.152,0.096,0.16,0.061,3.2,0.122,Seller Fulfilled,Wallet,1,1340.1,1,1,10,1,1,6.81489409793085
Books,Non-Fiction,Brand_20,56.0,2.8,93.0,0,1,0.062,0.099,0.104,0.034,3.4,0.039,Marketplace Fulfilled,Credit Card,2,1165.2,0,0,15,0,1,6.822240962655965
Home,Furniture,Brand_10,49.9,4.3,67.0,0,1,0.086,0.152,0.034,0.055,5.0,0.099,Marketplace Fulfilled,COD,5,1087.6,0,0,17,0,1,8.274573709434693
Electronics,Audio,Brand_4,48.3,3.7,32.0,0,1,0.17,0.127,0.25,0.123,3.6,0.208,Marketplace Fulfilled,Debit Card,5,1056.4,0,0,17,0,0,7.069023426578259
Sports,Fitness,Brand_18,30.0,5.0,63.0,0,0,0.018,0.081,0.025,0.028,3.5,0.029,Marketplace Fulfilled,COD,1,691.0,0,1,14,0,1,7.084192892617117
Beauty,Skincare,Brand_14,58.2,3.5,63.0,1,0,0.26,0.015,0.264,0.078,4.3,0.049,Marketplace Fulfilled,COD,5,246.7,0,0,17,1,1,7.046830028772809
Electronics,Mobiles,Brand_21,44.4,3.7,91.0,0,0,0.245,0.166,0.152,0.028,4.0,0.101,Marketplace Fulfilled,Debit Card,5,616.8,0,0,9,0,0,5.781792348291228
Fashion,Women,Brand_18,10.7,4.6,98.0,0,1,0.097,0.068,0.06,0.098,4.5,0.12,Marketplace Fulfilled,UPI,5,867.5,0,0,11,0,0,5.272948275197495
Beauty,Skincare,Brand_20,40.1,4.4,67.0,0,1,0.106,0.058,0.085,0.036,4.1,0.112,Seller Fulfilled,Debit Card,2,326.3,1,1,8,0,0,5.500849963958122
Fashion,Men,Brand_26,20.8,4.6,96.0,0,1,0.189,0.149,0.1,0.074,3.8,0.044,Marketplace Fulfilled,COD,4,245.4,0,1,20,0,2,7.020065588777921
Books,Academic,Brand_16,13.6,3.7,100.0,0,1,0.068,0.041,0.04,0.049,3.2,0.001,Seller Fulfilled,UPI,5,87.6,0,1,16,0,1,7.679926186692797
Fashion,Kids,Brand_22,43.5,,100.0,0,0,0.167,0.087,0.131,0.024,3.9,0.185,Seller Fulfilled,COD,5,663.2,1,1,12,1,0,7.061463003576352
Fashion,Men,Brand_11,43.0,5.0,79.0,0,1,0.191,0.161,0.211,0.066,3.0,0.133,Marketplace Fulfilled,COD,3,330.1,0,0,14,0,0,6.251691914652054
Sports,Outdoor,Brand_29,64.0,4.2,76.0,0,0,0.243,0.143,0.189,0.079,3.0,0.041,Marketplace Fulfilled,Debit Card,4,132.7,1,0,21,1,1,7.909375641169052
Fashion,Footwear,Brand_13,65.4,4.0,49.0,0,0,0.087,0.1,0.126,0.054,4.8,0.104,Marketplace Fulfilled,Credit Card,3,650.0,0,1,9,0,0,6.003195469983681
Fashion,Footwear,Brand_21,27.4,4.4,84.0,0,0,0.09,0.101,0.115,0.026,3.7,0.093,Seller Fulfilled,UPI,1,1230.3,0,0,9,0,0,5.371335459284609
Home,Furniture,Brand_30,12.0,3.0,70.0,0,1,0.244,0.08,0.178,0.031,4.2,0.04,Seller Fulfilled,Debit Card,2,742.7,0,1,10,0,1,6.629019733410817
Books,Fiction,Brand_11,9.4,3.6,97.0,0,1,0.179,0.1,0.18,0.023,4.1,0.076,Seller Fulfilled,Debit Card,3,418.6,0,0,10,0,1,7.563195400236596
Fashion,Accessories,Brand_4,65.3,3.2,72.0,0,1,0.249,0.099,0.241,0.024,4.4,0.014,Marketplace Fulfilled,COD,1,64.9,0,0,10,1,3,5.644138621728686
Electronics,Laptops,Brand_7,26.5,4.0,68.0,1,0,0.195,0.116,0.122,0.023,4.1,0.091,Seller Fulfilled,COD,2,1244.8,1,0,3,1,0,4.87336358185601
Sports,Team Sports,Brand_8,23.0,3.0,38.0,0,0,0.122,0.163,0.149,0.086,4.2,0.107,Marketplace Fulfilled,Debit Card,2,53.8,0,0,10,0,0,6.435541208510255
Toys,Educational,Brand_2,41.6,4.3,76.0,1,0,0.032,0.141,0.03,0.103,4.2,0.001,Marketplace Fulfilled,Credit Card,3,1146.0,0,0,7,0,0,7.095122418720439
Home,Furniture,Brand_17,3.8,4.7,59.0,0,0,0.082,0.115,0.14,0.067,4.7,0.09,Marketplace Fulfilled,Credit Card,1,1064.9,0,0,13,0,0,3.7556030861568446
Fashion,Women,Brand_9,43.3,4.7,67.0,0,0,0.153,0.092,0.12,0.019,4.7,0.107,Marketplace Fulfilled,COD,2,90.8,0,1,21,0,0,7.280318335747704
Fashion,Women,Brand_3,58.7,4.2,81.0,0,0,0.203,0.159,0.17,0.026,3.5,0.001,Marketplace Fulfilled,COD,3,1136.6,1,0,14,1,2,5.1755280704554165
Fashion,Footwear,Brand_5,48.5,4.0,101.0,0,0,0.024,0.174,0.01,0.005,4.3,0.198,Marketplace Fulfilled,Wallet,4,846.0,1,0,11,0,4,7.053214007293305
Fashion,Footwear,Brand_9,28.0,3.6,,1,1,0.036,0.121,0.067,0.03,4.1,0.177,Seller Fulfilled,Credit Card,2,523.6,0,1,17,0,2,4.612939923252452
Beauty,Skincare,Brand_12,7.8,4.2,51.0,0,0,0.207,0.143,0.188,0.03,2.5,0.184,Seller Fulfilled,UPI,1,1387.8,0,1,13,0,0,5.078854533073399
Fashion,Kids,Brand_30,16.2,3.8,97.0,1,1,0.108,0.001,0.138,0.061,5.0,0.047,Marketplace Fulfilled,COD,5,853.1,0,0,12,0,0,6.957801796466272
Home,Decor,Brand_22,17.8,2.7,88.0,1,0,0.014,0.087,0.069,0.08,3.5,0.193,Marketplace Fulfilled,COD,1,952.9,0,0,8,1,1,7.494747183701588
Beauty,Haircare,Brand_22,25.8,3.5,79.0,0,1,0.141,0.049,0.101,0.107,3.9,0.084,Seller Fulfilled,Credit Card,5,1193.4,1,0,14,1,0,6.393440240951878
Home,Decor,Brand_21,8.9,4.4,88.0,0,0,0.102,0.128,0.095,0.026,4.3,0.2,Marketplace Fulfilled,Debit Card,2,1304.2,0,0,8,0,0,8.556002281402787
Fashion,Kids,Brand_25,38.6,3.2,79.0,1,1,0.083,0.061,0.098,0.039,3.6,0.108,Marketplace Fulfilled,COD,1,968.6,1,0,19,1,1,5.483842120955737
Sports,Team Sports,Brand_10,24.5,3.1,75.0,0,0,0.072,0.267,0.048,0.042,4.4,0.069,Seller Fulfilled,COD,4,1015.0,0,0,13,0,0,5.472396716147956
Beauty,Skincare,Brand_3,33.3,3.8,105.0,0,0,0.183,0.158,0.233,0.015,4.4,0.07,Seller Fulfilled,Credit Card,3,377.3,0,0,17,0,0,6.130182466419805
Beauty,Skincare,Brand_16,19.1,2.5,56.0,0,0,0.133,0.135,0.095,0.065,4.8,0.195,Seller Fulfilled,COD,3,1256.5,0,0,11,0,0,6.0874563127617085
Fashion,Footwear,Brand_1,30.4,,78.0,0,0,0.175,0.094,0.15,0.016,3.6,0.171,Marketplace Fulfilled,Credit Card,3,121.9,0,0,8,0,1,6.656417993297145
Fashion,Accessories,Brand_7,47.7,4.3,81.0,0,0,0.08,0.098,0.14,0.062,4.3,0.043,Marketplace Fulfilled,Credit Card,3,1407.1,0,0,13,0,1,5.734667258237222
Books,Non-Fiction,Brand_23,5.9,4.5,73.0,0,1,0.213,0.133,0.164,0.18,3.7,0.106,Marketplace Fulfilled,COD,2,1402.5,0,1,11,1,4,6.911757260361435
Electronics,Audio,Brand_16,34.2,4.0,87.0,0,1,0.146,0.222,0.05,0.099,3.5,0.043,Seller Fulfilled,UPI,5,197.5,0,0,8,0,1,6.8902631803575884
Electronics,Mobiles,Brand_21,41.4,3.3,83.0,0,1,0.22,0.158,0.162,0.092,3.4,0.144,Seller Fulfilled,COD,2,1016.3,0,1,13,1,3,7.8524313092775095
Electronics,Audio,Brand_16,44.7,3.1,62.0,1,0,0.104,0.147,0.052,0.063,4.5,0.058,Marketplace Fulfilled,UPI,2,897.3,0,0,19,0,1,5.961185735722053
Beauty,Makeup,Brand_17,61.8,4.3,75.0,0,0,0.148,0.107,0.151,0.055,4.0,0.096,Seller Fulfilled,Debit Card,1,974.0,0,0,12,0,1,6.704500135598569
Toys,Educational,Brand_10,52.3,4.4,46.0,1,1,0.001,0.021,0.019,0.057,4.8,0.102,Marketplace Fulfilled,Debit Card,5,882.4,1,0,12,0,1,6.94621608809685
Electronics,Mobiles,Brand_7,49.5,3.2,97.0,0,1,0.149,0.098,0.153,0.035,4.0,0.209,Marketplace Fulfilled,UPI,3,285.2,0,0,16,0,0,6.395161426153498
Books,Non-Fiction,Brand_8,58.2,3.1,82.0,1,0,0.097,0.096,0.104,0.035,5.0,0.031,Marketplace Fulfilled,Credit Card,3,643.9,0,0,18,0,0,6.211503283468713
Fashion,Accessories,Brand_24,61.3,3.9,67.0,0,0,0.077,0.109,0.086,0.063,3.5,0.091,Marketplace Fulfilled,COD,3,430.5,0,1,11,0,1,4.553245113123172
Home,Furniture,Brand_30,56.2,4.0,39.0,1,0,0.1,0.116,0.119,0.012,4.2,0.163,Marketplace Fulfilled,Credit Card,4,1323.0,0,0,13,0,0,6.4765876735216
Home,Decor,Brand_3,41.1,4.5,61.0,0,1,0.257,0.126,0.244,0.094,3.8,0.163,Marketplace Fulfilled,COD,4,1185.3,0,0,16,1,3,6.936915943725038
Fashion,Accessories,Brand_17,56.5,4.3,97.0,0,0,0.116,0.08,0.141,0.061,4.1,0.066,Marketplace Fulfilled,UPI,4,56.5,0,1,5,0,1,6.349715748100583
Fashion,Men,Brand_15,21.9,3.8,89.0,0,1,0.109,0.165,0.142,0.013,4.2,0.147,Seller Fulfilled,COD,5,1023.9,0,0,17,0,3,5.699305802629123
Electronics,Laptops,Brand_17,63.8,4.6,61.0,0,1,0.169,0.199,0.177,0.041,4.7,0.185,Seller Fulfilled,Credit Card,1,474.3,1,1,12,0,1,4.896196659690262
Toys,Educational,Brand_7,11.6,3.7,88.0,0,0,0.072,0.103,0.076,0.07,3.1,0.161,Marketplace Fulfilled,Credit Card,5,934.2,0,0,18,0,2,6.808851650467679
Home,Furniture,Brand_1,15.4,3.7,82.0,0,1,0.176,0.126,0.196,0.197,3.7,0.077,Seller Fulfilled,UPI,1,872.8,0,0,15,0,1,6.4314276956237135
Books,Non-Fiction,Brand_7,10.6,4.5,84.0,0,0,0.177,0.065,0.123,0.069,4.8,0.095,Seller Fulfilled,COD,3,606.8,0,0,7,0,0,7.6514292102100505
Sports,Fitness,Brand_6,52.1,4.5,68.0,0,0,0.048,0.061,0.029,0.038,4.0,0.043,Seller Fulfilled,Credit Card,3,750.5,0,0,15,0,0,5.101633158918245
Electronics,Mobiles,Brand_2,29.1,4.5,83.0,0,0,0.06,0.183,0.031,0.013,3.9,0.092,Seller Fulfilled,Credit Card,2,739.7,0,0,13,0,1,5.979265439650984
Sports,Team Sports,Brand_11,49.4,3.8,66.0,0,1,0.229,0.163,0.191,0.03,3.3,0.102,Marketplace Fulfilled,Debit Card,4,256.3,0,1,9,0,1,5.21623925551243
Fashion,Women,Brand_21,34.2,3.9,83.0,0,1,0.077,0.121,0.095,0.056,3.8,0.108,Marketplace Fulfilled,UPI,5,120.1,0,0,12,0,0,7.323447907245737
Fashion,Accessories,Brand_29,27.0,3.3,35.0,0,1,0.223,0.139,0.152,0.161,4.7,0.135,Marketplace Fulfilled,COD,2,496.0,0,0,9,1,2,7.515676760008332
Sports,Fitness,Brand_20,60.1,4.5,62.0,0,0,0.124,0.143,0.094,0.076,5.0,0.118,Marketplace Fulfilled,Debit Card,4,1058.6,0,0,6,0,0,8.130618529988103
Sports,Outdoor,Brand_6,29.0,3.5,68.0,0,0,0.062,0.064,0.041,0.068,4.5,0.096,Seller Fulfilled,COD,4,395.1,0,0,7,1,1,6.870323364973272
Fashion,Footwear,Brand_11,41.4,2.6,87.0,1,1,0.13,0.049,0.177,0.056,4.7,0.011,Marketplace Fulfilled,COD,1,1206.7,0,1,14,1,0,7.111161320879952
Home,Decor,Brand_10,57.5,3.6,88.0,0,0,0.036,0.037,0.073,0.14,4.5,0.11,Marketplace Fulfilled,COD,1,612.4,1,0,9,0,0,9.3107249280559
Home,Decor,Brand_7,14.2,3.3,97.0,1,1,0.148,0.133,0.127,0.044,3.8,0.184,Marketplace Fulfilled,Credit Card,3,910.3,0,0,9,1,1,6.916784393566657
Sports,Team Sports,Brand_30,27.0,2.1,55.0,0,1,0.165,0.18,0.207,0.148,4.9,0.165,Marketplace Fulfilled,UPI,1,398.5,1,0,21,1,1,6.445751564913429
Home,Furniture,Brand_20,9.7,3.5,86.0,0,0,0.1,0.146,0.119,0.119,4.1,0.026,Seller Fulfilled,Credit Card,1,835.7,1,0,7,0,0,6.957896910460467
Electronics,Audio,Brand_15,36.4,4.4,90.0,0,1,0.188,0.085,0.181,0.017,3.7,0.101,Seller Fulfilled,Debit Card,3,153.7,1,0,7,0,2,8.32623605510468
Electronics,Audio,Brand_14,52.9,4.2,52.0,0,0,0.191,0.02,0.205,0.006,3.8,0.102,Seller Fulfilled,Credit Card,2,645.9,0,0,14,1,1,6.598181999669539
Electronics,Audio,Brand_10,3.7,4.2,45.0,0,0,0.124,0.164,0.093,0.083,4.6,0.135,Marketplace Fulfilled,COD,1,1218.1,0,0,11,1,1,6.423230729635517
Beauty,Haircare,Brand_13,4.0,4.8,46.0,0,0,0.154,0.123,0.115,0.116,,0.097,Marketplace Fulfilled,Credit Card,1,722.7,0,1,9,0,1,6.5796539086946835
Sports,Outdoor,Brand_20,49.7,3.5,61.0,0,0,0.073,0.115,0.114,0.045,4.0,0.223,Seller Fulfilled,UPI,1,1254.6,1,0,10,1,1,6.26771275130897
Electronics,Laptops,Brand_28,47.5,3.1,39.0,0,0,0.138,0.132,0.155,0.074,4.3,0.11,Marketplace Fulfilled,Credit Card,1,,0,1,11,0,0,6.6231085950738775
Fashion,Footwear,Brand_15,26.9,4.2,47.0,0,0,0.087,0.084,0.098,0.097,3.6,0.002,Marketplace Fulfilled,Credit Card,3,555.4,0,1,13,0,2,6.237249828903017
Fashion,Accessories,Brand_6,24.2,4.1,91.0,0,1,0.039,0.097,0.048,0.024,4.3,0.162,Marketplace Fulfilled,Credit Card,1,172.5,0,1,12,0,1,7.430179379612679
Beauty,Makeup,Brand_29,18.9,3.1,85.0,0,0,0.148,0.096,0.135,0.053,4.6,0.145,Marketplace Fulfilled,Credit Card,5,504.8,0,0,5,1,2,7.340303635766686
Sports,Fitness,Brand_10,4.1,3.8,83.0,0,0,0.001,0.146,0.057,0.034,3.7,0.078,Marketplace Fulfilled,COD,2,1271.0,0,0,11,0,0,8.349578949894507
Fashion,Men,Brand_3,34.4,4.3,59.0,1,1,0.206,0.083,0.207,0.026,4.8,0.114,Marketplace Fulfilled,Debit Card,1,617.1,0,0,9,0,1,6.380512291444068
Fashion,Accessories,Brand_17,41.3,4.1,62.0,1,0,0.056,0.098,0.154,0.102,3.6,0.141,Marketplace Fulfilled,COD,5,1285.7,0,1,12,1,0,6.661048789255339
Home,Decor,Brand_24,58.0,4.4,45.0,1,0,0.124,0.087,0.102,0.08,4.7,0.049,Marketplace Fulfilled,COD,1,389.6,0,0,14,1,0,6.623600312306513
Fashion,Kids,Brand_8,36.3,3.5,95.0,0,1,0.095,0.083,0.114,0.045,5.0,0.151,Marketplace Fulfilled,UPI,4,213.2,0,0,10,0,0,6.581027411411357
Sports,Fitness,Brand_9,10.2,3.0,45.0,0,0,0.116,0.101,0.109,0.064,4.2,0.098,Marketplace Fulfilled,Debit Card,2,773.1,0,0,14,0,0,7.417592414354413
Electronics,Mobiles,Brand_9,20.6,3.3,42.0,0,1,0.116,0.121,0.127,0.059,4.3,0.054,Marketplace Fulfilled,UPI,5,,1,0,10,0,1,4.944637931589103
Fashion,Kids,Brand_25,52.6,4.5,98.0,0,1,0.108,0.148,0.07,0.071,,0.126,Seller Fulfilled,Credit Card,4,696.1,0,1,11,0,1,6.815738669415891
Books,Academic,Brand_29,41.4,4.6,89.0,0,0,0.157,0.17,0.186,0.048,4.6,0.063,Marketplace Fulfilled,Wallet,4,307.1,0,0,8,0,1,8.196467130510785
Fashion,Footwear,Brand_26,51.7,3.8,88.0,0,1,0.057,0.258,0.068,0.04,4.3,0.202,Marketplace Fulfilled,Credit Card,4,338.2,1,0,12,1,1,7.627140219241003
Electronics,Audio,Brand_7,27.7,4.9,54.0,0,0,0.175,0.169,0.151,0.06,4.6,0.136,Marketplace Fulfilled,Credit Card,2,340.4,0,0,16,0,0,7.524248171352458
Fashion,Men,Brand_26,4.5,3.8,80.0,0,0,0.129,0.157,0.046,0.031,4.8,0.166,Marketplace Fulfilled,Credit Card,2,14.9,1,0,10,0,1,7.1586307220342364
Fashion,Women,Brand_10,59.8,3.6,56.0,0,0,0.037,0.11,0.067,0.086,4.5,0.001,Seller Fulfilled,Credit Card,4,646.2,0,1,7,0,0,5.866638014161137
Fashion,Kids,Brand_27,23.4,3.0,98.0,1,0,0.222,0.169,0.178,0.063,3.7,0.119,Marketplace Fulfilled,Credit Card,1,883.2,0,0,16,0,1,5.728410044480931
Fashion,Kids,Brand_30,5.6,3.9,59.0,0,0,0.081,0.202,0.13,0.027,4.7,0.197,Marketplace Fulfilled,Wallet,2,258.6,0,1,16,0,0,5.735410332336513
Fashion,Men,Brand_22,39.3,4.6,71.0,0,0,0.064,0.137,0.095,0.168,4.3,0.044,Marketplace Fulfilled,COD,5,205.2,1,0,10,1,0,5.379989515192062
Fashion,Kids,Brand_29,49.8,4.7,65.0,0,1,0.223,0.122,0.158,0.089,4.9,0.185,Seller Fulfilled,COD,3,767.5,0,1,12,0,0,7.25265618011552
Home,Kitchen,Brand_5,32.0,4.6,69.0,0,0,0.018,0.148,0.01,0.009,4.2,0.075,Marketplace Fulfilled,Credit Card,3,71.6,0,0,6,0,0,7.721968987521526
Beauty,Skincare,Brand_20,41.1,4.2,90.0,0,0,0.131,0.204,0.13,0.004,3.7,0.107,Seller Fulfilled,Credit Card,1,1386.4,1,0,6,1,2,6.79210870945581
Electronics,Audio,Brand_2,28.0,5.0,60.0,0,1,0.08,0.086,0.096,0.037,3.8,0.066,Seller Fulfilled,UPI,4,409.4,0,1,14,0,1,7.125114131139561
Electronics,Laptops,Brand_20,54.5,3.3,80.0,0,1,0.111,0.192,0.134,0.008,4.3,0.151,Seller Fulfilled,Wallet,3,812.8,0,0,15,0,0,6.665390681220815
Home,Decor,Brand_11,52.5,4.7,74.0,0,0,0.137,0.157,0.156,0.043,4.4,0.135,Marketplace Fulfilled,UPI,3,1422.9,0,0,13,1,2,6.912882114273934
Books,Non-Fiction,Brand_30,48.2,4.1,55.0,0,1,0.179,0.091,0.132,0.028,3.7,0.156,Seller Fulfilled,Wallet,5,236.7,0,0,13,0,0,4.505791742007813
Sports,Team Sports,Brand_15,1.3,4.0,82.0,0,0,0.096,0.108,0.136,0.16,5.0,0.042,Seller Fulfilled,COD,4,1083.9,0,0,8,1,0,6.684461716416802
Fashion,Footwear,Brand_23,34.6,3.0,91.0,0,1,0.155,0.137,0.201,0.036,4.9,0.176,Marketplace Fulfilled,COD,4,437.6,0,0,13,0,0,6.0194444336149395
Fashion,Men,Brand_10,52.6,4.1,55.0,0,0,0.047,0.087,0.082,0.056,4.1,0.055,Marketplace Fulfilled,COD,2,189.6,1,1,11,0,0,6.365576577558124
Fashion,Women,Brand_3,16.4,4.7,103.0,0,1,0.187,0.187,0.201,0.129,4.3,0.158,Marketplace Fulfilled,UPI,3,591.3,0,1,16,0,0,6.604539852902369
Fashion,Accessories,Brand_23,17.4,2.5,43.0,0,1,0.149,0.159,0.229,0.088,5.0,0.187,Seller Fulfilled,COD,5,1028.0,0,0,18,0,0,5.7591225696893655
Home,Furniture,Brand_7,60.6,4.4,55.0,0,1,0.001,0.052,0.043,0.012,4.4,0.086,Marketplace Fulfilled,COD,4,1391.4,1,0,7,1,0,5.436295109489939
Electronics,Audio,Brand_22,56.4,2.4,52.0,1,0,0.105,0.156,0.093,0.022,,0.13,Seller Fulfilled,Credit Card,2,784.9,0,0,9,0,0,5.731883904767076
Fashion,Kids,Brand_14,66.2,3.0,83.0,0,0,0.211,0.129,0.196,0.024,3.9,0.104,Seller Fulfilled,COD,1,1228.3,0,0,10,1,0,5.102606572635066
Electronics,Mobiles,Brand_30,33.3,3.8,46.0,0,0,0.229,0.14,0.178,0.167,3.7,0.001,Seller Fulfilled,UPI,1,797.4,0,0,12,1,1,5.364994224812317
Home,Furniture,Brand_11,8.3,4.9,52.0,0,1,0.235,0.157,0.225,0.023,3.7,0.169,Marketplace Fulfilled,Debit Card,4,1193.8,0,0,17,1,0,5.488028221773845
Fashion,Accessories,Brand_13,0.6,3.8,92.0,0,0,0.113,0.132,0.088,0.026,4.6,0.095,Seller Fulfilled,COD,3,775.0,0,0,14,0,1,5.114454622735253
Sports,Fitness,Brand_23,47.3,4.2,55.0,0,1,0.259,0.143,0.209,0.096,4.0,0.109,Marketplace Fulfilled,Credit Card,5,356.5,0,0,8,0,1,6.876924868589534
Fashion,Men,Brand_24,54.7,3.3,97.0,0,0,0.127,0.09,0.142,0.017,4.2,0.184,Seller Fulfilled,COD,4,294.2,1,0,16,1,1,5.593297741480929
Books,Fiction,Brand_4,28.7,3.8,61.0,1,0,0.248,0.196,0.206,0.08,3.8,0.107,Seller Fulfilled,COD,3,957.6,0,0,14,1,1,4.731979032851787
Fashion,Footwear,Brand_23,28.5,3.9,57.0,0,1,0.27,0.152,0.248,0.055,3.7,0.127,Seller Fulfilled,COD,2,969.4,0,0,11,1,1,6.0412542116104975
Sports,Team Sports,Brand_15,56.3,5.0,54.0,0,0,0.189,0.065,0.197,0.026,3.9,0.243,Marketplace Fulfilled,Credit Card,3,1076.9,0,1,13,0,0,5.402632335812676
Books,Fiction,Brand_30,12.5,3.4,55.0,0,1,0.184,0.154,0.151,0.119,3.8,0.165,Marketplace Fulfilled,Credit Card,2,99.7,0,0,16,0,0,7.713619350598285
Toys,Outdoor Play,Brand_19,4.3,3.5,70.0,0,0,0.11,0.034,0.167,0.093,4.0,0.154,Seller Fulfilled,UPI,5,571.0,0,1,14,0,1,6.521092297836569
Sports,Team Sports,Brand_24,64.7,4.6,73.0,0,0,0.09,0.044,0.094,0.056,4.0,0.114,Seller Fulfilled,Debit Card,1,889.0,0,1,19,0,1,5.082769891855455
Sports,Fitness,Brand_11,36.3,3.7,53.0,1,1,0.213,0.197,0.218,0.033,4.8,0.158,Marketplace Fulfilled,COD,2,1048.8,0,0,13,1,1,6.912822419315155
Home,Furniture,Brand_9,51.7,4.0,88.0,0,1,0.186,0.194,0.148,0.068,4.4,0.183,Marketplace Fulfilled,UPI,4,45.8,1,0,15,0,0,6.478017969898253
Sports,Outdoor,Brand_24,64.0,4.2,52.0,0,0,0.129,0.112,0.127,0.068,4.6,0.119,Marketplace Fulfilled,UPI,4,217.1,1,0,17,0,1,6.187319118184521
Fashion,Men,Brand_1,54.3,3.5,86.0,0,0,0.167,0.146,0.15,0.013,4.1,0.047,Seller Fulfilled,COD,1,167.8,0,0,5,0,0,7.817561028740487
Home,Furniture,Brand_18,31.3,2.5,41.0,0,1,0.115,0.139,0.077,0.05,4.1,0.146,Marketplace Fulfilled,COD,4,972.1,0,0,9,0,0,5.526010552560818
Home,Decor,Brand_30,43.4,4.6,75.0,0,1,0.162,0.113,0.163,0.146,4.0,0.172,Marketplace Fulfilled,COD,1,1423.4,0,0,16,1,0,7.332284179423633
Sports,Team Sports,Brand_30,42.4,4.0,57.0,0,1,0.079,0.078,0.148,0.044,3.9,0.096,Marketplace Fulfilled,COD,3,610.5,1,1,14,1,1,6.033829350885751
Electronics,Audio,Brand_22,62.0,3.1,50.0,0,0,0.123,0.055,0.119,0.088,2.8,0.102,Seller Fulfilled,COD,1,322.7,0,1,9,0,1,6.3851606716161475
Electronics,Laptops,Brand_15,9.5,4.4,93.0,1,0,0.083,0.167,0.127,0.067,4.8,0.072,Seller Fulfilled,COD,3,522.0,0,0,12,1,0,5.728410044480931
Home,Furniture,Brand_25,46.6,5.0,76.0,1,1,0.131,0.105,0.125,0.107,4.8,0.171,Marketplace Fulfilled,Debit Card,1,1010.1,0,0,6,0,2,5.785608207180363
Fashion,Women,Brand_1,57.8,4.7,106.0,0,1,0.124,0.035,0.117,0.047,4.4,0.099,Marketplace Fulfilled,Debit Card,1,921.6,0,0,7,0,0,6.010016392502509
Fashion,Footwear,Brand_24,24.1,5.0,69.0,0,1,0.18,0.107,0.128,0.019,4.2,0.095,Marketplace Fulfilled,Credit Card,3,93.1,1,0,10,0,3,4.698478363121743
Electronics,Mobiles,Brand_6,47.5,3.1,54.0,0,0,0.074,0.107,0.073,0.065,4.3,0.1,Marketplace Fulfilled,UPI,4,1404.6,0,0,14,0,0,6.71319918451984
Electronics,Laptops,Brand_23,16.7,4.1,70.0,0,1,0.231,0.248,0.239,0.029,4.8,0.16,Marketplace Fulfilled,Wallet,2,294.6,0,1,21,0,1,6.504901757710459
Fashion,Footwear,Brand_11,5.9,4.1,70.0,0,1,0.17,0.096,0.194,0.034,3.4,0.168,Marketplace Fulfilled,Credit Card,5,1215.5,0,1,10,0,0,5.0584090689010965
Electronics,Audio,Brand_23,1.7,3.8,36.0,1,0,0.17,0.133,0.162,0.026,4.5,0.142,Seller Fulfilled,Credit Card,5,368.0,0,0,14,1,2,6.99487748316354
Electronics,Mobiles,Brand_19,35.5,3.7,64.0,0,0,0.206,0.134,0.16,0.01,4.1,0.114,Marketplace Fulfilled,UPI,2,55.5,0,0,12,0,1,7.711804094801602
Electronics,Mobiles,Brand_28,3.5,1.9,84.0,0,1,0.123,0.124,0.168,0.031,4.1,0.085,Marketplace Fulfilled,Debit Card,4,1292.4,0,0,12,0,1,5.804954229692573
Electronics,Mobiles,Brand_24,39.7,5.0,42.0,0,0,0.132,0.096,0.11,0.103,3.5,0.129,Seller Fulfilled,UPI,5,1229.9,0,0,12,0,0,5.697059928895374
Beauty,Haircare,Brand_28,25.2,2.8,65.0,0,0,0.122,0.129,0.138,0.135,4.5,0.114,Seller Fulfilled,COD,4,802.2,0,0,9,1,2,7.402683201295323
Electronics,Mobiles,Brand_5,0.5,4.5,65.0,0,1,0.001,0.085,0.01,0.068,3.0,0.172,Seller Fulfilled,UPI,4,813.4,0,0,7,0,3,6.764081194147044
